t,pressure,temperature,density
0.0024570000000000017,101325.0,467.23559676226205,0.7556119074280261
0.002458000000000002,101325.0,467.31569623662625,0.7554823930181834
0.002459000000000002,101325.0,467.39580592717004,0.7553529064888896
0.002460000000000002,101325.0,467.4759258342455,0.755223447833732
0.0024610000000000022,101325.0,467.5560559582045,0.7550940170462992
0.0024620000000000024,101325.0,467.6361962993986,0.7549646141201815
0.0024630000000000025,101325.0,467.71634685817884,0.7548352390489711
0.0024640000000000026,101325.0,467.79650763489616,0.7547058918262616
0.0024650000000000028,101325.0,467.8766786299011,0.7545765724456482
0.002466000000000003,101325.0,467.9568598435439,0.7544472809007282
0.002467000000000003,101325.0,468.03705127617445,0.7543180171851
0.002468000000000003,101325.0,468.1172529281423,0.7541887812923639
0.0024690000000000033,101325.0,468.19746479979676,0.7540595732161216
0.0024700000000000034,101325.0,468.2776868914867,0.753930392949977
0.0024710000000000036,101325.0,468.35791920356087,0.753801240487535
0.0024720000000000037,101325.0,468.4381617363675,0.7536721158224025
0.002473000000000004,101325.0,468.51841449025454,0.753543018948188
0.002474000000000004,101325.0,468.5986774655697,0.7534139498585014
0.002475000000000004,101325.0,468.6789506626603,0.753284908546955
0.0024760000000000042,101325.0,468.7592340818734,0.7531558950071616
0.0024770000000000044,101325.0,468.83952772355565,0.7530269092327362
0.0024780000000000045,101325.0,468.91983158805346,0.7528979512172959
0.0024790000000000046,101325.0,469.0001456757129,0.7527690209544587
0.0024800000000000048,101325.0,469.0804699868797,0.7526401184378445
0.002481000000000005,101325.0,469.16080452189925,0.7525112436610749
0.002482000000000005,101325.0,469.2411492811167,0.7523823966177732
0.002483000000000005,101325.0,469.3215042648768,0.7522535773015642
0.0024840000000000053,101325.0,469.401869473524,0.7521247857060741
0.0024850000000000054,101325.0,469.4822449074025,0.7519960218249314
